galaxy,radius,mu,kill,error
UGC07524,11.39,19.180,1,0.011
UGC07524,12.53,19.153,1,0.018
UGC07524,13.78,19.281,1,0.012
UGC07524,15.16,19.352,1,0.016
UGC07524,16.68,19.498,1,0.010
UGC07524,18.35,19.450,1,0.011
UGC07524,20.18,19.440,1,0.015
UGC07524,22.20,19.488,1,0.021
UGC07524,24.42,19.484,1,0.026
UGC07524,26.86,19.542,1,0.019
UGC07524,29.55,19.594,1,0.018
UGC07524,32.50,19.714,1,0.020
UGC07524,35.75,19.747,1,0.019
UGC07524,39.33,19.791,1,0.020
UGC07524,43.26,19.937,1,0.018
UGC07524,47.59,19.976,1,0.018
UGC07524,52.35,20.042,1,0.020
UGC07524,57.58,20.123,1,0.020
UGC07524,63.34,20.115,1,0.018
UGC07524,69.68,20.175,1,0.021
UGC07524,76.64,20.204,1,0.023
UGC07524,84.31,20.278,1,0.025
UGC07524,92.74,20.412,1,0.026
UGC07524,102.01,20.445,1,0.027
UGC07524,112.21,20.483,1,0.032
UGC07524,123.43,20.670,1,0.033
UGC07524,135.78,20.758,1,0.036
UGC07524,149.36,20.984,1,0.039
UGC07524,164.29,21.012,1,0.042
UGC07524,180.72,21.109,1,0.046
UGC07524,198.79,21.296,1,0.052
UGC07524,218.67,21.326,1,0.055
UGC07524,240.54,21.607,1,0.066
UGC07524,264.59,21.677,1,0.068
UGC07524,291.05,21.808,1,0.080
UGC07524,320.16,21.928,1,0.088
UGC07524,352.17,22.130,1,0.101
UGC07524,387.39,22.425,1,0.129
NGC7793,0.65,14.732,1,0.002
NGC7793,0.72,14.764,1,0.003
NGC7793,0.79,14.805,1,0.003
NGC7793,0.87,14.858,1,0.003
NGC7793,0.96,14.916,1,0.003
NGC7793,1.05,14.981,1,0.003
NGC7793,1.16,15.060,1,0.003
NGC7793,1.27,15.154,1,0.004
NGC7793,1.40,15.268,1,0.006
NGC7793,1.54,15.377,1,0.007
NGC7793,1.69,15.499,1,0.006
NGC7793,1.86,15.618,1,0.008
NGC7793,2.05,15.756,1,0.009
NGC7793,2.25,15.898,1,0.011
NGC7793,2.48,16.025,1,0.012
NGC7793,2.73,16.130,1,0.014
NGC7793,3.00,16.222,1,0.014
NGC7793,3.30,16.333,1,0.013
NGC7793,3.63,16.390,1,0.013
NGC7793,3.99,16.443,1,0.012
NGC7793,4.39,16.492,1,0.011
NGC7793,4.83,16.536,1,0.011
NGC7793,5.31,16.572,1,0.012
NGC7793,5.85,16.652,1,0.009
NGC7793,6.43,16.748,1,0.007
NGC7793,7.07,16.855,1,0.007
NGC7793,7.78,16.908,1,0.005
NGC7793,8.56,16.957,1,0.005
NGC7793,9.42,16.999,1,0.004
NGC7793,10.36,17.030,1,0.003
NGC7793,11.39,17.070,1,0.004
NGC7793,12.53,17.126,1,0.007
NGC7793,13.78,17.204,1,0.005
NGC7793,15.16,17.249,1,0.007
NGC7793,16.68,17.323,1,0.004
NGC7793,18.35,17.359,1,0.004
NGC7793,20.18,17.421,1,0.005
NGC7793,22.20,17.494,1,0.005
NGC7793,24.42,17.545,1,0.006
NGC7793,26.86,17.595,1,0.006
NGC7793,29.55,17.634,1,0.008
NGC7793,32.50,17.782,1,0.007
NGC7793,35.75,17.847,1,0.008
NGC7793,39.33,17.891,1,0.008
NGC7793,43.26,17.982,1,0.009
NGC7793,47.59,18.077,1,0.008
NGC7793,52.35,18.183,1,0.009
NGC7793,57.58,18.279,1,0.011
NGC7793,63.34,18.363,1,0.014
NGC7793,69.68,18.450,1,0.010
NGC7793,76.64,18.493,1,0.010
NGC7793,84.31,18.556,1,0.013
NGC7793,92.74,18.637,1,0.012
NGC7793,102.01,18.667,1,0.012
NGC7793,112.21,18.768,1,0.011
NGC7793,123.43,18.932,1,0.012
NGC7793,135.78,19.320,1,0.015
NGC7793,149.36,19.516,1,0.016
NGC7793,164.29,19.718,1,0.019
NGC7793,180.72,20.069,1,0.021
NGC7793,198.79,20.403,1,0.032
NGC7793,218.67,20.719,1,0.029
NGC7793,240.54,21.172,1,0.043
NGC7793,264.59,21.477,1,0.054
NGC7793,291.05,21.864,1,0.077
NGC7793,320.16,22.824,1,0.170
NGC7793,352.17,22.640,1,0.142
NGC7793,387.39,24.037,0,0.443
NGC7793,426.13,22.152,0,0.564
NGC5033,0.65,12.465,1,0.003
NGC5033,0.72,12.488,1,0.002
NGC5033,0.79,12.517,1,0.002
NGC5033,0.87,12.554,1,0.001
NGC5033,0.96,12.602,1,0.002
NGC5033,1.05,12.657,1,0.002
NGC5033,1.16,12.728,1,0.003
NGC5033,1.27,12.800,1,0.004
NGC5033,1.40,12.879,1,0.004
NGC5033,1.54,12.961,1,0.005
NGC5033,1.69,13.063,1,0.005
NGC5033,1.86,13.189,1,0.005
NGC5033,2.05,13.304,1,0.005
NGC5033,2.25,13.400,1,0.005
NGC5033,2.48,13.507,1,0.006
NGC5033,2.73,13.632,1,0.005
NGC5033,3.00,13.759,1,0.005
NGC5033,3.30,13.871,1,0.004
NGC5033,3.63,13.976,1,0.004
NGC5033,3.99,14.052,1,0.004
NGC5033,4.39,14.135,1,0.004
NGC5033,4.83,14.222,1,0.003
NGC5033,5.31,14.294,1,0.004
NGC5033,5.85,14.363,1,0.004
NGC5033,6.43,14.437,1,0.005
NGC5033,7.07,14.528,1,0.006
NGC5033,7.78,14.623,1,0.006
NGC5033,8.56,14.741,1,0.007
NGC5033,9.42,14.841,1,0.007
NGC5033,10.36,14.926,1,0.007
NGC5033,11.39,14.999,1,0.006
NGC5033,12.53,15.084,1,0.011
NGC5033,13.78,15.213,1,0.011
NGC5033,15.16,15.338,1,0.006
NGC5033,16.68,15.478,1,0.009
NGC5033,18.35,15.649,1,0.007
NGC5033,20.18,15.806,1,0.006
NGC5033,22.20,15.897,1,0.007
NGC5033,24.42,15.948,1,0.008
NGC5033,26.86,16.021,1,0.008
NGC5033,29.55,16.092,1,0.014
NGC5033,32.50,16.229,1,0.016
NGC5033,35.75,16.547,1,0.011
NGC5033,39.33,16.820,1,0.007
NGC5033,43.26,17.224,1,0.006
NGC5033,47.59,17.505,1,0.006
NGC5033,52.35,17.685,1,0.008
NGC5033,57.58,17.888,1,0.009
NGC5033,63.34,18.237,1,0.009
NGC5033,69.68,18.474,1,0.010
NGC5033,76.64,18.714,1,0.011
NGC5033,84.31,19.084,1,0.013
NGC5033,92.74,19.414,1,0.015
NGC5033,102.01,19.612,1,0.018
NGC5033,112.21,19.762,1,0.020
NGC5033,123.43,19.788,1,0.021
NGC5033,135.78,19.915,1,0.027
NGC5033,149.36,20.255,1,0.030
NGC5033,164.29,20.540,1,0.034
NGC5033,180.72,20.927,1,0.046
NGC5033,198.79,21.214,1,0.059
NGC5033,218.67,21.441,1,0.068
NGC5033,240.54,21.597,1,0.079
NGC5033,264.59,21.715,1,0.085
NGC5033,291.05,22.230,1,0.132
NGC5033,320.16,22.989,1,0.250
NGC5033,352.17,23.648,1,0.414
NGC5033,387.39,24.787,0,0.907
NGC5033,426.13,25.088,0,1.097
UGC00628,0.63,18.661,1,0.002
UGC00628,0.70,18.665,1,0.002
UGC00628,0.76,18.671,1,0.002
UGC00628,0.84,18.678,1,0.002
UGC00628,0.93,18.686,1,0.002
UGC00628,1.02,18.698,1,0.002
UGC00628,1.12,18.710,1,0.002
UGC00628,1.23,18.724,1,0.002
UGC00628,1.35,18.736,1,0.002
UGC00628,1.49,18.754,1,0.002
UGC00628,1.64,18.773,1,0.002
UGC00628,1.80,18.790,1,0.002
UGC00628,1.98,18.811,1,0.002
UGC00628,2.18,18.838,1,0.002
UGC00628,2.40,18.866,1,0.003
UGC00628,2.64,18.895,1,0.003
UGC00628,2.90,18.928,1,0.003
UGC00628,3.19,18.965,1,0.004
UGC00628,3.51,19.005,1,0.004
UGC00628,3.87,19.050,1,0.004
UGC00628,4.25,19.093,1,0.005
UGC00628,4.68,19.137,1,0.005
UGC00628,5.14,19.185,1,0.005
UGC00628,5.66,19.247,1,0.005
UGC00628,6.22,19.328,1,0.006
UGC00628,6.85,19.423,1,0.006
UGC00628,7.53,19.532,1,0.006
UGC00628,8.29,19.641,1,0.007
UGC00628,9.11,19.782,1,0.008
UGC00628,10.03,20.010,1,0.009
UGC00628,11.03,20.293,1,0.011
UGC00628,12.13,20.577,1,0.056
UGC00628,13.34,20.655,1,0.039
UGC00628,14.68,20.728,1,0.016
UGC00628,16.15,20.799,1,0.018
UGC00628,17.76,20.837,1,0.017
UGC00628,19.54,20.902,1,0.018
UGC00628,21.49,21.037,1,0.018
UGC00628,23.64,21.163,1,0.021
UGC00628,26.00,21.324,1,0.023
UGC00628,28.60,21.526,1,0.028
UGC00628,31.46,21.882,1,0.036
UGC00628,34.61,22.297,1,0.053
UGC00628,38.07,22.675,1,0.073
UGC00628,41.88,23.031,1,0.088
UGC00628,46.07,23.665,1,0.151
UGC00628,50.67,24.042,1,0.208
UGC00628,55.74,24.796,1,0.380
UGC00628,61.31,26.384,0,1.117
UGC00628,67.45,27.254,0,1.752
UGC00628,74.19,26.913,0,1.485
UGC00628,81.61,27.763,0,2.182
UGC00628,89.77,27.117,0,1.639
UGC00628,131.43,27.579,0,2.017
UGC05750,2.40,19.848,1,0.004
UGC05750,2.88,19.867,1,0.006
UGC05750,3.46,19.923,1,0.010
UGC05750,4.15,20.005,1,0.015
UGC05750,4.98,20.125,1,0.017
UGC05750,5.97,20.303,1,0.012
UGC05750,7.17,20.379,1,0.010
UGC05750,8.60,20.425,1,0.008
UGC05750,10.32,20.582,1,0.008
UGC05750,12.38,20.823,1,0.081
UGC05750,14.86,20.843,1,0.102
UGC05750,17.83,20.778,1,0.045
UGC05750,21.40,21.018,1,0.078
UGC05750,25.68,21.223,1,0.076
UGC05750,30.81,21.573,1,0.066
UGC05750,36.98,22.902,1,0.052
UGC05750,44.37,23.517,1,0.079
UGC05750,53.25,24.264,1,0.155
UGC05750,63.90,25.313,1,0.332
UGC05750,110.41,27.336,0,1.384
UGC05750,158.99,26.707,0,0.888
UGC05750,190.79,25.747,0,0.479
UGC05750,228.95,25.651,0,0.434
UGC05750,274.74,25.077,0,0.278
UGC04499,0.65,18.453,1,0.007
UGC04499,0.72,18.472,1,0.007
UGC04499,0.79,18.488,1,0.007
UGC04499,0.87,18.505,1,0.007
UGC04499,0.96,18.523,1,0.008
UGC04499,1.05,18.541,1,0.008
UGC04499,1.16,18.553,1,0.008
UGC04499,1.27,18.570,1,0.009
UGC04499,1.40,18.581,1,0.010
UGC04499,1.54,18.580,1,0.011
UGC04499,1.69,18.588,1,0.011
UGC04499,1.86,18.563,1,0.012
UGC04499,2.05,18.565,1,0.012
UGC04499,2.25,18.587,1,0.011
UGC04499,2.48,18.625,1,0.010
UGC04499,2.73,18.665,1,0.010
UGC04499,3.00,18.705,1,0.010
UGC04499,3.30,18.744,1,0.009
UGC04499,3.63,18.785,1,0.010
UGC04499,3.99,18.851,1,0.011
UGC04499,4.39,18.861,1,0.011
UGC04499,4.83,18.882,1,0.011
UGC04499,5.31,18.983,1,0.012
UGC04499,5.85,19.042,1,0.013
UGC04499,6.43,19.074,1,0.013
UGC04499,7.07,19.109,1,0.014
UGC04499,7.78,19.170,1,0.014
UGC04499,8.56,19.230,1,0.015
UGC04499,9.42,19.278,1,0.016
UGC04499,10.36,19.331,1,0.016
UGC04499,11.39,19.413,1,0.018
UGC04499,12.53,19.505,1,0.022
UGC04499,13.78,19.693,1,0.024
UGC04499,15.16,19.816,1,0.028
UGC04499,16.68,19.971,1,0.031
UGC04499,18.35,20.001,1,0.032
UGC04499,20.18,20.064,1,0.033
UGC04499,22.20,20.220,1,0.036
UGC04499,24.42,20.473,1,0.044
UGC04499,26.86,20.568,1,0.048
UGC04499,29.55,20.721,1,0.055
UGC04499,32.50,20.875,1,0.062
UGC04499,35.75,21.016,1,0.071
UGC04499,39.33,21.078,1,0.075
UGC04499,43.26,21.257,1,0.086
UGC04499,47.59,21.366,1,0.096
UGC04499,52.35,21.448,1,0.103
UGC04499,57.58,21.646,1,0.121
UGC04499,63.34,22.017,1,0.165
UGC04499,69.68,22.237,1,0.201
UGC04499,76.64,22.501,1,0.250
UGC04499,84.31,22.756,1,0.304
UGC04499,92.74,23.101,1,0.398
UGC04499,102.01,23.216,1,0.435
UGC04499,112.21,23.541,1,0.553
UGC04499,123.43,23.912,1,0.714
UGC04499,135.78,24.415,0,0.989
UGC04499,149.36,24.708,0,1.172
UGC04499,164.29,24.499,0,1.037
UGC07608,0.65,20.241,1,0.012
UGC07608,0.72,20.462,1,0.014
UGC07608,0.79,20.483,1,0.015
UGC07608,0.87,20.484,1,0.015
UGC07608,0.96,20.483,1,0.015
UGC07608,1.05,20.482,1,0.015
UGC07608,1.16,20.477,1,0.015
UGC07608,1.27,20.473,1,0.015
UGC07608,1.40,20.454,1,0.015
UGC07608,1.54,20.447,1,0.015
UGC07608,1.69,20.435,1,0.015
UGC07608,1.86,20.426,1,0.016
UGC07608,2.05,20.421,1,0.016
UGC07608,2.25,20.415,1,0.017
UGC07608,2.48,20.402,1,0.018
UGC07608,2.73,20.408,1,0.019
UGC07608,3.00,20.420,1,0.020
UGC07608,3.30,20.414,1,0.021
UGC07608,3.63,20.416,1,0.024
UGC07608,3.99,20.414,1,0.023
UGC07608,4.39,20.436,1,0.024
UGC07608,4.83,20.468,1,0.022
UGC07608,5.31,20.515,1,0.020
UGC07608,5.85,20.576,1,0.021
UGC07608,6.43,20.582,1,0.021
UGC07608,7.07,20.558,1,0.020
UGC07608,7.78,20.534,1,0.021
UGC07608,8.56,20.554,1,0.021
UGC07608,9.42,20.610,1,0.021
UGC07608,10.36,20.638,1,0.024
UGC07608,11.39,20.665,1,0.025
UGC07608,12.53,20.683,1,0.030
UGC07608,13.78,20.736,1,0.026
UGC07608,15.16,20.744,1,0.033
UGC07608,16.68,20.862,1,0.031
UGC07608,18.35,21.025,1,0.034
UGC07608,20.18,21.145,1,0.034
UGC07608,22.20,21.270,1,0.038
UGC07608,24.42,21.407,1,0.042
UGC07608,26.86,21.506,1,0.050
UGC07608,29.55,21.588,1,0.058
UGC07608,32.50,21.707,1,0.061
UGC07608,35.75,21.791,1,0.063
UGC07608,39.33,21.760,1,0.084
UGC07608,43.26,21.880,1,0.077
UGC07608,47.59,22.020,1,0.078
UGC07608,52.35,22.056,1,0.082
UGC07608,57.58,22.244,1,0.090
UGC07608,63.34,22.435,1,0.094
UGC07608,69.68,22.727,1,0.120
UGC07608,76.64,22.982,1,0.147
UGC07608,84.31,23.218,1,0.176
UGC07608,92.74,23.371,1,0.200
UGC07608,102.01,23.519,1,0.227
UGC07608,112.21,23.785,1,0.279
UGC07608,123.43,23.718,1,0.267
UGC07608,135.78,23.906,1,0.314
F571-8,0.63,15.543,1,0.002
F571-8,0.70,15.569,1,0.002
F571-8,0.76,15.598,1,0.003
F571-8,0.84,15.632,1,0.002
F571-8,0.93,15.669,1,0.002
F571-8,1.02,15.713,1,0.002
F571-8,1.12,15.766,1,0.002
F571-8,1.23,15.827,1,0.002
F571-8,1.35,15.893,1,0.002
F571-8,1.49,15.967,1,0.003
F571-8,1.64,16.047,1,0.003
F571-8,1.80,16.134,1,0.004
F571-8,1.98,16.219,1,0.004
F571-8,2.18,16.319,1,0.005
F571-8,2.40,16.417,1,0.006
F571-8,2.64,16.548,1,0.007
F571-8,2.90,16.639,1,0.009
F571-8,3.19,16.744,1,0.011
F571-8,3.51,16.846,1,0.013
F571-8,3.87,16.955,1,0.015
F571-8,4.25,17.053,1,0.017
F571-8,4.68,17.162,1,0.017
F571-8,5.14,17.287,1,0.017
F571-8,5.66,17.421,1,0.017
F571-8,6.22,17.602,1,0.015
F571-8,6.85,17.820,1,0.014
F571-8,7.53,18.069,1,0.012
F571-8,8.29,18.341,1,0.011
F571-8,9.11,18.624,1,0.011
F571-8,10.03,18.927,1,0.012
F571-8,11.03,19.277,1,0.013
F571-8,12.13,19.378,1,0.026
F571-8,13.34,19.935,1,0.062
F571-8,14.68,20.311,1,0.040
F571-8,16.15,21.144,1,0.039
F571-8,17.76,21.414,1,0.057
F571-8,19.54,21.488,1,0.059
F571-8,21.49,21.876,1,0.076
F571-8,23.64,21.827,1,0.077
F571-8,26.00,21.981,1,0.099
F571-8,28.60,21.940,1,0.120
F571-8,31.46,22.773,1,0.137
F571-8,34.61,22.648,1,0.127
F571-8,38.07,22.843,1,0.135
F571-8,41.88,23.096,1,0.161
F571-8,46.07,23.467,1,0.217
F571-8,50.67,25.115,0,0.733
F571-8,55.74,25.678,0,1.054
F571-8,61.31,25.823,0,1.139
F571-8,67.45,25.970,0,1.249
F571-8,74.19,27.130,0,2.133
UGC05209,2.40,20.986,1,0.029
UGC05209,2.88,21.040,1,0.031
UGC05209,3.46,21.050,1,0.032
UGC05209,4.15,21.103,1,0.036
UGC05209,4.98,21.174,1,0.041
UGC05209,5.97,21.239,1,0.042
UGC05209,7.17,21.345,1,0.044
UGC05209,8.60,21.449,1,0.048
UGC05209,10.32,21.577,1,0.053
UGC05209,12.38,21.953,1,0.107
UGC05209,14.86,21.753,1,0.061
UGC05209,17.83,21.971,1,0.075
UGC05209,21.40,22.501,1,0.115
UGC05209,30.81,23.293,1,0.226
UGC05209,36.98,23.854,1,0.354
UGC05209,44.37,24.638,1,0.631
UGC05209,53.25,25.207,1,0.923
UGC05209,76.68,28.291,0,3.442
UGC05209,110.41,27.092,0,2.333
DDO181,2.40,20.640,1,0.028
DDO181,2.88,20.651,1,0.029
DDO181,3.46,20.720,1,0.031
DDO181,4.15,20.792,1,0.035
DDO181,4.98,20.784,1,0.043
DDO181,5.97,20.733,1,0.053
DDO181,7.17,20.657,1,0.057
DDO181,8.60,20.632,1,0.049
DDO181,10.32,20.921,1,0.033
DDO181,12.38,21.062,1,0.058
DDO181,14.86,21.136,1,0.051
DDO181,17.83,21.231,1,0.045
DDO181,25.68,21.186,1,0.042
DDO181,30.81,21.276,1,0.052
DDO181,36.98,21.217,1,0.110
DDO181,44.37,21.374,1,0.062
DDO181,53.25,21.955,1,0.073
DDO181,63.90,22.466,1,0.109
DDO181,76.68,23.090,1,0.174
DDO181,92.01,23.586,1,0.261
DDO181,110.41,23.950,1,0.347
DDO181,132.49,24.762,1,0.632
DDO181,158.99,25.268,1,0.882
NGC2403,3.00,16.530,1,0.002
NGC2403,3.30,16.587,1,0.004
NGC2403,3.63,16.607,1,0.004
NGC2403,3.99,16.561,1,0.004
NGC2403,4.39,16.555,1,0.004
NGC2403,4.83,16.531,1,0.005
NGC2403,5.31,16.533,1,0.004
NGC2403,5.85,16.518,1,0.004
NGC2403,6.43,16.526,1,0.004
NGC2403,7.07,16.550,1,0.004
NGC2403,7.78,16.554,1,0.004
NGC2403,8.56,16.573,1,0.004
NGC2403,9.42,16.594,1,0.004
NGC2403,10.36,16.607,1,0.004
NGC2403,11.39,16.624,1,0.004
NGC2403,12.53,16.626,1,0.006
NGC2403,13.78,16.629,1,0.006
NGC2403,15.16,16.722,1,0.001
NGC2403,16.68,16.706,1,0.021
NGC2403,18.35,16.767,1,0.003
NGC2403,20.18,16.755,1,0.011
NGC2403,22.20,16.741,1,0.012
NGC2403,24.42,16.848,1,0.008
NGC2403,26.86,16.891,1,0.009
NGC2403,29.55,16.960,1,0.010
NGC2403,32.50,17.053,1,0.011
NGC2403,35.75,17.195,1,0.010
NGC2403,39.33,17.336,1,0.010
NGC2403,43.26,17.449,1,0.009
NGC2403,47.59,17.488,1,0.011
NGC2403,52.35,17.648,1,0.010
NGC2403,57.58,17.708,1,0.009
NGC2403,63.34,17.772,1,0.010
NGC2403,69.68,17.832,1,0.008
NGC2403,76.64,17.876,1,0.009
NGC2403,84.31,17.922,1,0.010
NGC2403,92.74,18.009,1,0.010
NGC2403,102.01,18.070,1,0.010
NGC2403,112.21,18.171,1,0.012
NGC2403,123.43,18.331,1,0.013
NGC2403,135.78,18.448,1,0.020
NGC2403,149.36,18.852,1,0.015
NGC2403,164.29,19.077,1,0.017
NGC2403,180.72,19.304,1,0.018
NGC2403,198.79,19.421,1,0.017
NGC2403,218.67,19.550,1,0.016
NGC2403,240.54,19.828,1,0.024
NGC2403,264.59,20.151,1,0.029
NGC2403,291.05,20.449,1,0.041
NGC2403,320.16,20.712,1,0.044
NGC2403,352.17,20.712,0,0.052
NGC2403,387.39,21.270,0,0.089
NGC2403,426.13,21.457,0,0.080
D572-5,0.63,20.153,1,0.009
D572-5,0.70,20.157,1,0.009
D572-5,0.76,20.161,1,0.009
D572-5,0.84,20.166,1,0.009
D572-5,0.93,20.171,1,0.009
D572-5,1.02,20.176,1,0.009
D572-5,1.12,20.181,1,0.009
D572-5,1.23,20.190,1,0.010
D572-5,1.35,20.202,1,0.010
D572-5,1.49,20.211,1,0.010
D572-5,1.64,20.225,1,0.010
D572-5,1.80,20.240,1,0.010
D572-5,1.98,20.256,1,0.011
D572-5,2.18,20.266,1,0.011
D572-5,2.40,20.289,1,0.012
D572-5,2.64,20.296,1,0.012
D572-5,2.90,20.312,1,0.012
D572-5,3.19,20.329,1,0.012
D572-5,3.51,20.352,1,0.012
D572-5,3.87,20.386,1,0.012
D572-5,4.25,20.408,1,0.012
D572-5,4.68,20.444,1,0.013
D572-5,5.14,20.488,1,0.014
D572-5,5.66,20.525,1,0.014
D572-5,6.22,20.553,1,0.015
D572-5,6.85,20.633,1,0.017
D572-5,7.53,20.714,1,0.018
D572-5,8.29,20.844,1,0.020
D572-5,9.11,20.990,1,0.023
D572-5,10.03,21.184,1,0.027
D572-5,11.03,21.403,1,0.031
D572-5,12.13,21.652,1,0.041
D572-5,13.34,21.913,1,0.050
D572-5,14.68,22.195,1,0.062
D572-5,16.15,22.472,1,0.078
D572-5,17.76,22.746,1,0.098
D572-5,19.54,22.954,1,0.119
D572-5,21.49,23.164,1,0.145
D572-5,23.64,23.286,1,0.159
D572-5,26.00,23.605,1,0.202
D572-5,28.60,23.918,1,0.261
D572-5,31.46,24.499,1,0.412
D572-5,34.61,24.696,1,0.479
D572-5,38.07,25.297,1,0.735
D572-5,41.88,25.342,0,0.754
D572-5,46.07,26.160,0,1.241
D572-5,50.67,26.273,0,1.319
D572-5,61.31,27.449,0,2.259
D572-5,67.45,26.355,0,1.377
D572-5,81.61,27.486,0,2.285
D572-5,144.58,27.973,0,2.721
D572-5,174.94,27.064,0,1.928
D572-5,211.67,25.229,0,0.696
UGC09037,0.65,16.074,1,0.002
UGC09037,0.72,16.094,1,0.002
UGC09037,0.79,16.117,1,0.001
UGC09037,0.87,16.140,1,0.002
UGC09037,0.96,16.166,1,0.002
UGC09037,1.05,16.192,1,0.002
UGC09037,1.16,16.224,1,0.002
UGC09037,1.27,16.259,1,0.002
UGC09037,1.40,16.309,1,0.002
UGC09037,1.54,16.363,1,0.003
UGC09037,1.69,16.429,1,0.003
UGC09037,1.86,16.503,1,0.004
UGC09037,2.05,16.584,1,0.004
UGC09037,2.25,16.673,1,0.003
UGC09037,2.48,16.765,1,0.003
UGC09037,2.73,16.868,1,0.003
UGC09037,3.00,16.973,1,0.003
UGC09037,3.30,17.085,1,0.004
UGC09037,3.63,17.192,1,0.004
UGC09037,3.99,17.291,1,0.003
UGC09037,4.39,17.363,1,0.004
UGC09037,4.83,17.440,1,0.005
UGC09037,5.31,17.522,1,0.005
UGC09037,5.85,17.620,1,0.007
UGC09037,6.43,17.735,1,0.009
UGC09037,7.07,17.911,1,0.009
UGC09037,7.78,18.074,1,0.011
UGC09037,8.56,18.175,1,0.012
UGC09037,9.42,18.281,1,0.011
UGC09037,10.36,18.499,1,0.014
UGC09037,11.39,18.658,1,0.016
UGC09037,12.53,18.801,1,0.018
UGC09037,13.78,18.886,1,0.017
UGC09037,15.16,18.953,1,0.014
UGC09037,16.68,19.064,1,0.017
UGC09037,18.35,19.346,1,0.017
UGC09037,20.18,19.584,1,0.023
UGC09037,22.20,19.782,1,0.025
UGC09037,24.42,19.964,1,0.025
UGC09037,26.86,20.144,1,0.026
UGC09037,29.55,20.576,1,0.038
UGC09037,32.50,20.920,1,0.049
UGC09037,35.75,21.207,1,0.060
UGC09037,39.33,21.649,1,0.088
UGC09037,43.26,22.066,1,0.130
UGC09037,47.59,22.448,1,0.179
UGC09037,52.35,22.710,1,0.219
UGC09037,57.58,23.188,1,0.324
UGC09037,63.34,23.448,1,0.393
UGC09037,69.68,23.614,1,0.448
UGC09037,76.64,24.037,1,0.611
UGC09037,84.31,24.156,1,0.659
UGC09037,92.74,24.115,1,0.641
UGC09037,102.01,24.368,1,0.759
UGC09037,112.21,24.473,1,0.815
UGC09037,123.43,24.662,1,0.914
UGC09037,135.78,25.005,1,1.125
UGC09037,149.36,25.353,0,1.360
UGC09037,164.29,25.442,0,1.421
CamB,2.40,20.939,1,0.021
CamB,2.88,20.970,1,0.024
CamB,3.46,21.007,1,0.026
CamB,4.15,21.036,1,0.024
CamB,4.98,21.033,1,0.020
CamB,5.97,21.044,1,0.023
CamB,7.17,20.984,1,0.026
CamB,8.60,20.975,1,0.025
CamB,10.32,20.861,1,0.029
CamB,12.38,20.803,1,0.043
CamB,14.86,20.976,1,0.072
CamB,17.83,21.178,1,0.040
CamB,21.40,21.246,1,0.042
CamB,25.68,21.147,1,0.072
CamB,30.81,21.533,1,0.040
CamB,36.98,21.542,1,0.059
CamB,44.37,21.859,1,0.064
CamB,53.25,22.077,1,0.102
CamB,63.90,22.641,1,0.081
CamB,76.68,22.785,1,0.122
CamB,92.01,23.574,1,0.175
CamB,110.41,24.777,1,0.468
CamB,132.49,25.488,1,0.753
UGC07232,0.65,18.762,1,0.002
UGC07232,0.72,18.776,1,0.003
UGC07232,0.79,18.789,1,0.003
UGC07232,0.87,18.804,1,0.003
UGC07232,0.96,18.819,1,0.003
UGC07232,1.05,18.839,1,0.003
UGC07232,1.16,18.865,1,0.003
UGC07232,1.27,18.890,1,0.004
UGC07232,1.40,18.922,1,0.004
UGC07232,1.54,18.931,1,0.004
UGC07232,1.69,18.923,1,0.005
UGC07232,1.86,18.984,1,0.005
UGC07232,2.05,19.032,1,0.009
UGC07232,2.25,19.058,1,0.011
UGC07232,2.48,19.057,1,0.010
UGC07232,2.73,19.038,1,0.011
UGC07232,3.00,19.024,1,0.012
UGC07232,3.30,18.973,1,0.016
UGC07232,3.63,18.933,1,0.015
UGC07232,3.99,18.910,1,0.014
UGC07232,4.39,18.883,1,0.014
UGC07232,4.83,18.876,1,0.017
UGC07232,5.31,18.864,1,0.017
UGC07232,5.85,18.844,1,0.017
UGC07232,6.43,18.850,1,0.021
UGC07232,7.07,18.898,1,0.019
UGC07232,7.78,18.953,1,0.014
UGC07232,8.56,18.979,1,0.017
UGC07232,9.42,18.953,1,0.024
UGC07232,10.36,18.958,1,0.023
UGC07232,11.39,19.014,1,0.019
UGC07232,12.53,19.030,1,0.023
UGC07232,13.78,18.847,0,0.017
UGC07232,15.16,19.118,1,0.027
UGC07232,16.68,19.118,1,0.022
UGC07232,18.35,19.252,1,0.021
UGC07232,20.18,19.364,1,0.015
UGC07232,22.20,19.442,1,0.018
UGC07232,24.42,19.522,1,0.022
UGC07232,26.86,19.516,1,0.022
UGC07232,29.55,19.711,1,0.031
UGC07232,32.50,19.947,1,0.024
UGC07232,35.75,20.418,1,0.033
UGC07232,39.33,20.860,1,0.033
UGC07232,43.26,21.199,1,0.033
UGC07232,47.59,21.313,1,0.038
UGC07232,52.35,21.614,1,0.049
UGC07232,57.58,21.827,1,0.071
UGC07232,63.34,22.378,1,0.069
UGC07232,69.68,22.578,1,0.117
UGC07232,76.64,23.096,1,0.112
UGC07232,84.31,23.444,1,0.157
UGC07232,92.74,23.800,1,0.209
UGC07232,102.01,24.074,1,0.255
UGC07232,112.21,24.491,1,0.352
UGC07232,123.43,25.139,1,0.572
